id_empleado,nombre,depto,superior,marca,etiqueta
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-18 17:05:41,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-18 17:07:45,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-18 17:08:25,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-18 17:10:39,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-18 17:30:43,salida
1,Claude Monet,Dirección,N/A,2026-03-18 18:03:26,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-18 20:44:29,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-18 20:51:58,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-18 20:54:51,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-18 20:57:16,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-18 20:59:10,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-18 21:00:42,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-18 21:01:35,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-18 21:02:19,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-18 21:02:20,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-18 21:03:17,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-18 21:05:02,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-18 21:05:23,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-18 21:10:05,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-18 21:13:41,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-19 05:43:49,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-19 05:46:08,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-19 05:48:37,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-19 05:49:00,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-19 06:03:37,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-19 06:06:15,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-19 06:07:44,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-19 06:07:51,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-19 06:10:02,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-19 06:12:59,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-19 06:15:31,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-19 06:19:24,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-19 06:23:05,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-19 06:28:09,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-19 06:44:16,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-19 07:44:41,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-19 07:48:45,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-19 07:54:22,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-19 07:56:25,entrada
1,Claude Monet,Dirección,N/A,2026-03-19 07:57:41,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-19 08:19:59,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-19 13:39:30,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-19 13:47:26,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-19 13:49:22,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-19 13:54:20,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-19 13:59:47,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-19 14:00:03,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-19 14:00:46,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-19 14:02:45,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-19 14:03:24,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-19 14:09:45,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-19 14:10:08,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-19 14:16:34,salida
14,Edgar Degas,Producción,Caravaggio,2026-03-19 14:21:59,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-19 14:25:44,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-19 17:01:13,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-19 17:05:05,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-19 17:11:38,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-19 17:13:52,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-19 17:14:58,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-19 17:15:44,salida
1,Claude Monet,Dirección,N/A,2026-03-19 17:56:36,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-19 20:43:04,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-19 20:48:51,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-19 20:51:49,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-19 20:57:50,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-19 20:58:36,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-19 20:59:27,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-19 20:59:51,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-19 21:08:19,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-19 21:11:50,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-19 21:12:58,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-19 21:14:42,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-19 21:21:21,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-20 05:44:32,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-20 05:49:07,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-20 05:52:31,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-20 05:56:24,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-20 05:56:36,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-20 05:56:53,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-20 05:57:07,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-20 05:59:22,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-20 05:59:56,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-20 06:01:42,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-20 06:07:37,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-20 06:08:09,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-20 06:11:58,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-20 06:23:41,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-20 06:50:36,entrada
1,Claude Monet,Dirección,N/A,2026-03-20 07:31:50,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-20 07:45:16,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-20 07:48:21,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-20 07:50:02,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-20 07:54:33,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-20 08:05:47,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-20 14:00:00,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-20 14:00:00,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
40,Georges Seurat,Producción,Caravaggio,2026-03-20 14:00:00,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-20 14:00:00,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-20 14:00:00,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-20 14:00:00,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-20 14:00:00,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-20 14:00:00,salida
10,Pablo Picasso,Producción,Caravaggio,2026-03-20 14:00:00,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-20 14:00:00,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-20 14:00:00,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-20 16:53:14,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-20 17:09:13,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-20 17:09:41,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-20 17:09:46,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-20 17:10:51,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-20 17:17:54,salida
1,Claude Monet,Dirección,N/A,2026-03-20 18:16:41,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-20 20:32:40,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-20 20:40:50,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-20 20:48:45,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-20 20:55:05,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-20 21:00:05,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-20 21:00:09,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-20 21:01:10,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-20 21:03:40,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-20 21:07:52,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-20 21:08:16,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-20 21:09:08,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-20 21:15:51,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-20 21:18:57,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-20 21:25:06,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-21 05:45:11,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-21 05:47:03,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-21 05:55:42,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-21 05:55:47,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-21 05:56:09,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-21 06:05:50,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-21 06:07:36,salida
14,Edgar Degas,Producción,Caravaggio,2026-03-21 06:09:29,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-03-21 06:19:40,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-21 06:29:04,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-21 13:44:21,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-21 13:51:36,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-21 14:04:18,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-21 14:07:17,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-21 14:12:16,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-21 14:13:39,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-21 14:14:26,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-21 14:21:58,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-21 14:23:11,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-21 14:27:23,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-21 20:39:02,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-21 20:46:48,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-21 20:52:03,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-21 20:55:34,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-03-21 20:56:04,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-21 20:57:44,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-21 21:05:29,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-21 21:06:45,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-21 21:09:31,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-03-21 21:11:11,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-21 21:17:28,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-22 05:34:58,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-22 05:40:23,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-22 05:44:07,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-22 05:56:31,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-22 05:57:01,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-22 05:57:51,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-22 05:58:55,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-22 05:59:37,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-03-22 06:01:33,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-22 06:06:49,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-22 06:11:29,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-22 08:39:59,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-22 08:48:02,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-22 13:44:03,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-22 13:47:23,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-22 13:55:54,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-22 13:56:04,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-03-22 14:03:47,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-22 14:08:12,entrada
14,Edgar Degas,Producción,Caravaggio,2026-03-22 14:09:43,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-22 14:12:05,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-03-22 14:14:53,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-22 14:19:44,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-22 14:24:24,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-22 17:04:37,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-22 17:09:46,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-03-22 20:35:31,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-22 20:39:59,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-22 20:48:47,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-22 20:53:18,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-22 20:54:15,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-22 20:57:10,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-22 20:59:18,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-22 21:01:41,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-22 21:02:48,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-22 21:02:56,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-22 21:16:33,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-22 21:22:36,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-23 05:39:13,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-23 05:50:51,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-23 05:50:57,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-23 05:52:36,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-03-23 06:00:40,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-23 06:01:34,salida
12,Édouard Manet,Producción,Caravaggio,2026-03-23 06:04:22,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-23 06:06:53,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-23 06:13:37,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-23 06:13:52,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-23 06:16:32,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-23 06:22:34,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-23 06:43:52,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-03-23 07:40:41,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-23 07:43:22,entrada
1,Claude Monet,Dirección,N/A,2026-03-23 07:52:04,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-23 08:03:35,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-23 08:08:12,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-03-23 08:11:45,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-23 13:35:47,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-23 13:43:24,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-23 13:50:21,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-23 13:58:13,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-23 13:59:03,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-23 13:59:29,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-23 14:08:50,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-23 14:09:54,salida
16,Francisco de Goya,Producción,Caravaggio,2026-03-23 14:11:02,salida
11,Frida Kahlo,Producción,Caravaggio,2026-03-23 14:12:09,salida
13,Auguste Renoir,Producción,Caravaggio,2026-03-23 14:14:04,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-23 14:22:42,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-03-23 16:59:18,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-23 17:03:48,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-23 17:11:06,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-23 17:20:46,salida
3,Mary Cassatt,Administración,Claude Monet,2026-03-23 17:21:02,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-03-23 17:25:20,salida
1,Claude Monet,Dirección,N/A,2026-03-23 18:07:32,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-23 20:41:59,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-23 20:50:18,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-23 20:51:40,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-23 20:54:38,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-03-23 20:59:31,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-03-23 20:59:34,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-03-23 20:59:52,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-23 21:07:24,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-03-23 21:10:29,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-03-23 21:13:22,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-03-23 21:13:55,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-23 21:16:33,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-03-23 21:29:15,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-03-24 05:42:47,salida
40,Georges Seurat,Producción,Caravaggio,2026-03-24 05:44:54,entrada
12,Édouard Manet,Producción,Caravaggio,2026-03-24 05:46:30,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-03-24 05:49:15,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-03-24 05:52:47,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-03-24 05:56:04,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-03-24 05:56:29,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-03-24 06:03:20,salida
34,El Greco,Producción,Vincent Van Gogh,2026-03-24 06:05:40,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-03-24 06:06:48,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-03-24 06:07:27,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-03-24 06:12:05,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-03-24 06:24:26,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-03-24 06:41:38,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-03-24 07:57:24,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-03-24 07:58:40,entrada
1,Claude Monet,Dirección,N/A,2026-03-24 07:59:54,entrada
